year,gender,rank,name
2015,male,33,Erik
2015,male,34,Fabian
2015,male,35,Milan
2015,male,36,Leo
2015,male,37,Jonathan
2015,male,38,Raphael
2015,male,39,Simon
2015,male,40,Vincent
2015,male,41,Lennard
2015,male,42,Karl
2015,male,43,Linus
2015,male,44,Hannes
2015,male,45,Jonah
2015,male,46,Mika
2015,male,47,Jannik
2015,male,48,Nico
2015,male,49,Till
2015,male,50,Johannes
2016,female,1,Mia
2016,female,2,Emma
2016,female,3,Sophia
2016,female,4,Hannah
2016,female,5,Emilia
2016,female,6,Anna
2016,female,7,Marie
2016,female,8,Mila
2016,female,9,Lina
2016,female,10,Lea
2016,female,11,Lena
2016,female,12,Leonie
2016,female,13,Amelie
2016,female,14,Luisa
2016,female,15,Johanna
2016,female,16,Emily
2016,female,17,Clara
2016,female,18,Sophie
2016,female,19,Charlotte
2016,female,20,Lilly
2016,female,21,Lara
2016,female,22,Laura
2016,female,23,Leni
2016,female,24,Nele
2016,female,25,Ella
2016,female,26,Maja
2016,female,27,Mathilda
2016,female,28,Ida
2016,female,29,Frieda
2016,female,30,Lia
2016,female,31,Greta
2016,female,32,Sarah
2016,female,33,Lotta
2016,female,34,Pia
2016,female,35,Julia
2016,female,36,Melina
2016,female,37,Paula
2016,female,38,Alina
2016,female,39,Marlene
2016,female,40,Elisa
2016,female,41,Lisa
2016,female,42,Mira
2016,female,43,Victoria
2016,female,44,Anni
2016,female,45,Nora
2016,female,46,Mara
2016,female,47,Isabell
2016,female,48,Helena
2016,female,49,Isabella
2016,female,50,Maria
2016,male,1,Ben
2016,male,2,Paul
2016,male,3,Jonas
2016,male,4,Elias
2016,male,5,Leon
2016,male,6,Finn
2016,male,7,Noah
2016,male,8,Louis
2016,male,9,Lukas
2016,male,10,Felix
2016,male,11,Luca
2016,male,12,Maximilian
2016,male,13,Henry
2016,male,14,Max
2016,male,15,Oskar
2016,male,16,Emil
2016,male,17,Liam
2016,male,18,Jakob
2016,male,19,Moritz
2016,male,20,Anton
2016,male,21,Julian
2016,male,22,Theo
2016,male,23,Niklas
2016,male,24,David
2016,male,25,Philipp
2016,male,26,Alexander
2016,male,27,Tim
2016,male,28,Matteo
2016,male,29,Milan
2016,male,30,Leo
2016,male,31,Tom
2016,male,32,Mats
2016,male,33,Karl
2016,male,34,Erik
2016,male,35,Linus
2016,male,36,Jonathan
2016,male,37,Jan
2016,male,38,Fabian
2016,male,39,Leonard
2016,male,40,Samuel
2016,male,41,Raphael
2016,male,42,Jonah
2016,male,43,Jannik
2016,male,44,Simon
2016,male,45,Vincent
2016,male,46,Mika
2016,male,47,Hannes
2016,male,48,Lennard
2016,male,49,Till
2016,male,50,Aaron
2017,female,1,Emma
2017,female,2,Hannah
2017,female,3,Mia
2017,female,4,Sophia
2017,female,5,Emilia
2017,female,6,Lina
2017,female,7,Anna
2017,female,8,Marie
2017,female,9,Mila
2017,female,10,Lea
2017,female,11,Leni
2017,female,12,Clara
2017,female,13,Lena
2017,female,14,Luisa
2017,female,15,Leonie
2017,female,16,Amelie
2017,female,17,Emily
2017,female,18,Johanna
2017,female,19,Ella
2017,female,20,Nele
2017,female,21,Sophie
2017,female,22,Charlotte
2017,female,23,Ida
2017,female,24,Lilly
2017,female,25,Laura
2017,female,26,Maja
2017,female,27,Mathilda
2017,female,28,Lara
2017,female,29,Frieda
2017,female,30,Lia
2017,female,31,Greta
2017,female,32,Lotta
2017,female,33,Sarah
2017,female,34,Melina
2017,female,35,Paula
2017,female,36,Julia
2017,female,37,Marlene
2017,female,38,Pia
2017,female,39,Alina
2017,female,40,Nora
2017,female,41,Elisa
2017,female,42,Victoria
2017,female,43,Mira
2017,female,44,Lisa
2017,female,45,Isabella
2017,female,46,Anni
2017,female,47,Juna
2017,female,48,Isabell
2017,female,49,Zoe
2017,female,50,Mara
2017,male,1,Ben
2017,male,2,Jonas
2017,male,3,Leon
2017,male,4,Paul
2017,male,5,Finn
2017,male,6,Noah
2017,male,7,Elias
2017,male,8,Louis
2017,male,9,Felix
2017,male,10,Lukas
2017,male,11,Henry
2017,male,12,Maximilian
2017,male,13,Luca
2017,male,14,Oskar
2017,male,15,Emil
2017,male,16,Anton
2017,male,17,Max
2017,male,18,Theo
2017,male,19,Jakob
2017,male,20,Matteo
2017,male,21,Liam
2017,male,22,Moritz
2017,male,23,Julian
2017,male,24,Leo
2017,male,25,David
2017,male,26,Alexander
2017,male,27,Milan
2017,male,28,Philipp
2017,male,29,Niklas
2017,male,30,Karl
2017,male,31,Tim
2017,male,32,Samuel
2017,male,33,Mats
2017,male,34,Tom
2017,male,35,Leonard
2017,male,36,Erik
2017,male,37,Jonathan
2017,male,38,Hannes
2017,male,39,Raphael
2017,male,40,Linus
2017,male,41,Jan
2017,male,42,Jonah
2017,male,43,Fabian
2017,male,44,Vincent
2017,male,45,Lennard
2017,male,46,Mika
2017,male,47,Adrian
2017,male,48,Till
2017,male,49,Simon
2017,male,50,Jannik
2018,female,1,"Emma (2,01%)"
2018,female,2,"Mia (1,95%)"
2018,female,3,"Hannah / Hanna (1,92%)"
2018,female,4,"Emilia (1,72%)"
2018,female,5,"Sophia / Sofia (1,70%)"
2018,female,6,"Lina (1,46%)"
2018,female,7,"Anna (1,36%)"
2018,female,8,"Mila (1,35%)"
2018,female,9,"Lea / Leah (1,32%)"
2018,female,10,"Ella (1,28%)"
2018,male,1,"Ben (2,04%)"
2018,male,2,"Paul (1,70%)"
2018,male,3,"Leon (1,62%)"
2018,male,4,"Finn / Fynn (1,52%)"
2018,male,5,"Elias (1,48%)"
2018,male,6,"Jonas (1,48%)"
2018,male,7,"Luis / Louis (1,42%)"
2018,male,8,"Noah (1,42%)"
2018,male,9,"Felix (1,38%)"
2018,male,10,"Lucas / Lukas (1,36%)"
2019,female,1,Hannah / Hanna
2019,female,2,Mia
2019,female,3,Emma
2019,female,4,Emilia
2019,female,5,Ella
2019,female,6,Lina
2019,female,7,Frieda / Frida
2019,female,8,Mila
2019,female,9,Clara / Klara
2019,female,10,Leni
2019,female,11,Sophia / Sofia
2019,female,12,Lea
2019,female,13,Ida
2019,female,14,Charlotte
2019,female,15,Matilda / Mathilda
2019,female,16,Marie
2019,female,17,Lia
2019,female,18,Emily / Emilie
2019,female,19,Lena
2019,female,20,Leonie
2019,female,21,Lilli / Lilly
2019,female,22,Amelie
2019,female,23,Nele / Neele
2019,female,24,Anna
2019,female,25,Johanna
2019,female,26,Maja / Maya
2019,female,27,Lotta
2019,female,28,Greta
2019,female,29,Luisa / Louisa
2019,female,30,Lara
2019,male,1,Emilia
2019,male,2,Emma
2019,male,3,Sophia / Sofia
2019,male,4,Mia
2019,male,5,Hannah / Hanna
2019,male,6,Marie
2019,male,7,Anna
2019,male,8,Lina
2019,male,9,Lea
2019,male,10,Lena
2019,male,11,Luisa / Louisa
2019,male,12,Mila
2019,male,13,Leonie
2019,male,14,Ella
2019,male,15,Clara / Klara
2019,male,16,Johanna
2019,male,17,Emily / Emilie
2019,male,18,Leni
2019,male,19,Amelie
2019,male,20,Sophie / Sofie
2019,male,21,Laura
2019,male,22,Lara
2019,male,23,Lia
2019,male,24,Matilda / Mathilda
2019,male,25,Charlotte
2019,male,26,Sarah / Sara
2019,male,27,Ida
2019,male,28,Maja / Maya
2019,male,29,Lilli / Lilly
2019,male,30,Frieda / Frida
2000,female,1,Anna
2000,female,2,Lea
2000,female,3,Sarah
2000,female,4,Hannah
2000,female,5,Michelle
2000,female,6,Laura
2000,female,7,Lisa
2000,female,8,Lara
2000,female,9,Lena
2000,female,10,Julia
2000,female,11,Johanna
2000,female,12,Marie
2000,female,13,Leonie
2000,female,14,Annika
2000,female,15,Katharina
2000,female,16,Sophie
2000,female,17,Antonia
2000,female,18,Emily
2000,female,19,Alina
2000,female,20,Melina
2000,female,21,Jasmin
2000,female,22,Nina
2000,female,23,Emma
2000,female,24,Lina
2000,female,25,Celina
2000,female,26,Luisa
2000,female,27,Jacqueline
2000,female,28,Alexandra
2000,female,29,Carolin
2000,female,30,Kim
2000,female,31,Nele
2000,female,32,Sophia
2000,female,33,Vanessa
2000,female,34,Paula
2000,female,35,Melissa
2000,male,1,Lukas
2000,male,2,Jan
2000,male,3,Tim
2000,male,4,Finn
2000,male,5,Leon
2000,male,6,Niklas
2000,male,7,Tom
2000,male,8,Jonas
2000,male,9,Jannik
2000,male,10,Luca
2000,male,11,Philipp
2000,male,12,Alexander
2000,male,13,Marvin
2000,male,14,Maximilian
2000,male,15,Daniel
2000,male,16,Julian
2000,male,17,Jakob
2000,male,18,Kevin
2000,male,19,Lennard
2000,male,20,Paul
2000,male,21,Florian
2000,male,22,Felix
2000,male,23,Moritz
2000,male,24,Nico
2000,male,25,Simon
2000,male,26,Tobias
2000,male,27,Jonathan
2000,male,28,Max
2000,male,29,David
2000,male,30,Fabian
2000,male,31,Justin
2000,male,32,Ole
2000,male,33,Marcel
2000,male,34,Dominik
2000,male,35,Nick
2001,female,1,Anna
2001,female,2,Hannah
2001,female,3,Lea
2001,female,4,Sarah
2001,female,5,Leonie
2001,female,6,Lisa
2001,female,7,Marie
2001,female,8,Lena
2001,female,9,Laura
2001,female,10,Lara
2001,female,11,Julia
2001,female,12,Alina
2001,female,13,Johanna
2001,female,14,Emma
2001,female,15,Luisa
2001,female,16,Nele
2001,female,17,Antonia
2001,female,18,Emily
2001,female,19,Katharina
2001,female,20,Sophie
2001,female,21,Annika
2001,female,22,Jana
2001,female,23,Jasmin
2001,female,24,Lina
2001,female,25,Lilly
2001,female,26,Celine
2001,female,27,Michelle
2001,female,28,Pia
2001,female,29,Carolin
2001,female,30,Celina
2001,female,31,Miriam
2001,female,32,Vanessa
2001,female,33,Jessica
2001,female,34,Merle
2001,female,35,Melina
2001,female,36,Josephine
2001,female,37,Larissa
2001,female,38,Nina
2001,female,39,Sophia
2001,female,40,Charlotte
2001,female,41,Clara
2001,female,42,Kim
2001,female,43,Pauline
2001,female,44,Carlotta
2001,female,45,Gina
2001,female,46,Paula
2001,female,47,Zoe
2001,female,48,Franziska
2001,female,49,Jule
2001,female,50,Melissa
2001,male,1,Niklas
2001,male,2,Tim
2001,male,3,Leon
2001,male,4,Finn
2001,male,5,Jan
2001,male,6,Jonas
2001,male,7,Tom
2001,male,8,Lukas
2001,male,9,Maximilian
2001,male,10,Luca
2001,male,11,Felix
2001,male,12,Jannik
2001,male,13,Kevin
2001,male,14,Justin
2001,male,15,Philipp
2001,male,16,Florian
2001,male,17,Moritz
2001,male,18,Tobias
2001,male,19,Max
2001,male,20,Paul
2001,male,21,Marvin
2001,male,22,Nils
2001,male,23,Nico
2001,male,24,Marc
2001,male,25,Daniel
2001,male,26,David
2001,male,27,Jakob
2001,male,28,Alexander
2001,male,29,Fabian
2001,male,30,Louis
2001,male,31,Julian
2001,male,32,Lennard
2001,male,33,Pascal
2001,male,34,Nick
2001,male,35,Erik
2001,male,36,Marcel
2001,male,37,Timo
2001,male,38,Ben
2001,male,39,Christian
2001,male,40,Linus
2001,male,41,Dominik
2001,male,42,Jonathan
2001,male,43,Joshua
2001,male,44,Lasse
2001,male,45,Robin
2001,male,46,Mike
2001,male,47,Noah
2001,male,48,Malte
2001,male,49,Nicolas
2001,male,50,Elias
2002,female,1,Anna
2002,female,2,Leonie
2002,female,3,Lena
2002,female,4,Lea
2002,female,5,Lilly
2002,female,6,Hannah
2002,female,7,Julia
2002,female,8,Lara
2002,female,9,Lisa
2002,female,10,Nele
2002,female,11,Laura
2002,female,12,Marie
2002,female,13,Emily
2002,female,14,Sophie
2002,female,15,Sarah
2002,female,16,Merle
2002,female,17,Lina
2002,female,18,Alina
2002,female,19,Luisa
2002,female,20,Emma
2002,female,21,Jana
2002,female,22,Vanessa
2002,female,23,Antonia
2002,female,24,Michelle
2002,female,25,Amelie
2002,female,26,Annika
2002,female,27,Celina
2002,female,28,Finja
2002,female,29,Jule
2002,female,30,Johanna
2002,female,31,Pia
2002,female,32,Celine
2002,female,33,Franziska
2002,female,34,Katharina
2002,female,35,Nina
2002,male,1,Jan
2002,male,2,Lukas
2002,male,3,Tim
2002,male,4,Leon
2002,male,5,Luca
2002,male,6,Tom
2002,male,7,Finn
2002,male,8,Jonas
2002,male,9,Niklas
2002,male,10,Moritz
2002,male,11,Felix
2002,male,12,Jannik
2002,male,13,Paul
2002,male,14,Ben
2002,male,15,Julian
2002,male,16,Max
2002,male,17,Lennard
2002,male,18,Kevin
2002,male,19,Nick
2002,male,20,Daniel
2002,male,21,Fabian
2002,male,22,Justin
2002,male,23,Maximilian
2002,male,24,Philipp
2002,male,25,Lasse
2002,male,26,Louis
2002,male,27,Florian
2002,male,28,Jakob
2002,male,29,David
2002,male,30,Henry
2002,male,31,Nico
2002,male,32,Linus
2002,male,33,Marvin
2002,male,34,Dennis
2002,male,35,Dominik
2003,female,1,Anna
2003,female,2,Lea
2003,female,3,Hannah
2003,female,4,Lara
2003,female,5,Emily
2003,female,6,Lena
2003,female,7,Leonie
2003,female,8,Sarah
2003,female,9,Lilly
2003,female,10,Laura
2003,female,11,Marie
2003,female,12,Alina
2003,female,13,Emma
2003,female,14,Johanna
2003,female,15,Katharina
2003,female,16,Sophie
2003,female,17,Charlotte
2003,female,18,Lina
2003,female,19,Nele
2003,female,20,Celina
2003,female,21,Finja
2003,female,22,Julia
2003,female,23,Annika
2003,female,24,Josephine
2003,female,25,Paula
2003,female,26,Lisa
2003,female,27,Pia
2003,female,28,Antonia
2003,female,29,Maja
2003,female,30,Merle
2003,female,31,Amelie
2003,female,32,Jana
2003,female,33,Luisa
2003,female,34,Vanessa
2003,female,35,Angelina
2003,male,1,Jan
2003,male,2,Tom
2003,male,3,Ben
2003,male,4,Tim
2003,male,5,Lukas
2003,male,6,Finn
2003,male,7,Luca
2003,male,8,Paul
2003,male,9,Leon
2003,male,10,Jannik
2003,male,11,Felix
2003,male,12,Niklas
2003,male,13,Jonas
2003,male,14,Justin
2003,male,15,Maximilian
2003,male,16,Jakob
2003,male,17,Philipp
2003,male,18,Nico
2003,male,19,Louis
2003,male,20,Moritz
2003,male,21,Lennard
2003,male,22,Lasse
2003,male,23,Alexander
2003,male,24,Marvin
2003,male,25,Max
2003,male,26,Kevin
2003,male,27,Simon
2003,male,28,Nick
2003,male,29,Fabian
2003,male,30,Julius
2003,male,31,David
2003,male,32,Henry
2003,male,33,Joshua
2003,male,34,Justus
2003,male,35,Anton
2004,female,1,Marie
2004,female,2,Anna
2004,female,3,Hannah
2004,female,4,Laura
2004,female,5,Leonie
2004,female,6,Lea
2004,female,7,Lara
2004,female,8,Lena
2004,female,9,Sarah
2004,female,10,Julia
2004,female,11,Sophie
2004,female,12,Johanna
2004,female,13,Amelie
2004,female,14,Jana
2004,female,15,Lisa
2004,female,16,Jasmin
2004,female,17,Lina
2004,female,18,Vanessa
2004,female,19,Lilly
2004,female,20,Alina
2004,female,21,Annika
2004,female,22,Emma
2004,female,23,Chiara
2004,female,24,Sophia
2004,female,25,Antonia
2004,female,26,Jule
2004,female,27,Luisa
2004,female,28,Michelle
2004,female,29,Mia
2004,female,30,Celine
2004,female,31,Celina
2004,female,32,Emily
2004,female,33,Katharina
2004,female,34,Clara
2004,female,35,Maria
2004,female,36,Nele
2004,female,37,Maja
2004,female,38,Paula
2004,female,39,Melina
2004,female,40,Victoria
2004,female,41,Angelina
2004,female,42,Pia
2004,female,43,Emely
2004,female,44,Pauline
2004,female,45,Carolin
2004,female,46,Charlotte
2004,female,47,Carla
2004,female,48,Chantal
2004,female,49,Greta
2004,female,50,Isabell
2004,female,51,Merle
2004,female,52,Nina
2004,female,53,Carlotta
2004,female,54,Elisabeth
2004,female,55,Finja
2004,female,56,Lia
2004,female,57,Melissa
2004,female,58,Mira
2004,female,59,Luise
2004,female,60,Vivien
2004,male,1,Lukas
2004,male,2,Luca
2004,male,3,Jonas
2004,male,4,Leon
2004,male,5,Tim
2004,male,6,Paul
2004,male,7,Maximilian
2004,male,8,David
2004,male,9,Felix
2004,male,10,Finn
2004,male,11,Louis
2004,male,12,Julian
2004,male,13,Jan
2004,male,14,Niklas
2004,male,15,Ben
2004,male,16,Robin
2004,male,17,Philipp
2004,male,18,Moritz
2004,male,19,Simon
2004,male,20,Jannik
2004,male,21,Noah
2004,male,22,Justin
2004,male,23,Alexander
2004,male,24,Daniel
2004,male,25,Nico
2004,male,26,Kevin
2004,male,27,Julius
2004,male,28,Linus
2004,male,29,Elias
2004,male,30,Jonathan
2004,male,31,Jakob
2004,male,32,Max
2004,male,33,Benjamin
2004,male,34,Florian
2004,male,35,Tom
2004,male,36,Marcel
2004,male,37,Erik
2004,male,38,Lennard
2004,male,39,Nils
2004,male,40,Fabian
2004,male,41,Joshua
2004,male,42,Nick
2004,male,43,Tobias
2004,male,44,Michael
2004,male,45,Joel
2004,male,46,Marc
2004,male,47,Dominik
2004,male,48,Sebastian
2004,male,49,Johannes
2004,male,50,Marvin
2004,male,51,Malte
2004,male,52,Jannis
2004,male,53,Dennis
2004,male,54,Justus
2004,male,55,Lars
2004,male,56,Richard
2004,male,57,Mika
2004,male,58,Pascal
2004,male,59,Ole
2004,male,60,Marco
2005,female,1,Leonie
2005,female,2,Hannah
2005,female,3,Anna
2005,female,4,Lea
2005,female,5,Lena
2005,female,6,Laura
2005,female,7,Emily
2005,female,8,Lara
2005,female,9,Sophie
2005,female,10,Marie
2005,female,11,Julia
2005,female,12,Sarah
2005,female,13,Lilly
2005,female,14,Emma
2005,female,15,Lina
2005,female,16,Johanna
2005,female,17,Nele
2005,female,18,Alina
2005,female,19,Luisa
2005,female,20,Sophia
2005,female,21,Lisa
2005,female,22,Amelie
2005,female,23,Chiara
2005,female,24,Mia
2005,female,25,Annika
2005,female,26,Clara
2005,female,27,Antonia
2005,female,28,Katharina
2005,female,29,Maja
2005,female,30,Paula
2005,female,31,Jana
2005,female,32,Michelle
2005,female,33,Victoria
2005,female,34,Jasmin
2005,female,35,Leni
2005,female,36,Angelina
2005,female,37,Emely
2005,female,38,Pia
2005,female,39,Celina
2005,female,40,Charlotte
2005,female,41,Jette
2005,female,42,Jule
2005,female,43,Finja
2005,female,44,Josephine
2005,female,45,Melina
2005,female,46,Vanessa
2005,female,47,Celine
2005,female,48,Aylin
2005,female,49,Emilia
2005,female,50,Lucy
2005,female,51,Franziska
2005,female,52,Merle
2005,female,53,Zoe
2005,female,54,Carolin
2005,female,55,Kim
2005,female,56,Selina
2005,female,57,Elena
2005,female,58,Fiona
2005,female,59,Marlene
2005,female,60,Sina
2005,female,61,Helena
2005,female,62,Larissa
2005,female,63,Ronja
2005,female,64,Jennifer
2005,female,65,Kira
2005,female,66,Lynn
2005,female,67,Luna
2005,female,68,Melissa
2005,female,69,Alicia
2005,female,70,Carlotta
2005,female,71,Elisabeth
2005,female,72,Eva
2005,female,73,Fabienne
2005,female,74,Maria
2005,female,75,Milena
2005,female,76,Pauline
2005,female,77,Amy
2005,female,78,Anastasia
2005,female,79,Isabell
2005,female,80,Theresa
2005,female,81,Anne
2005,female,82,Nina
2005,female,83,Samira
2005,female,84,Stella
2005,female,85,Elisa
2005,female,86,Ida
2005,female,87,Jessica
2005,female,88,Julie
2005,female,89,Mara
2005,female,90,Paulina
2005,female,91,Svea
2005,female,92,Annalena
2005,female,93,Natalie
2005,female,94,Kaja
2005,female,95,Chantal
2005,female,96,Christin
2005,female,97,Jolina
2005,female,98,Letizia
2005,female,99,Linda
2005,female,100,Liv
2005,male,1,Lukas
2005,male,2,Leon
2005,male,3,Luca
2005,male,4,Finn
2005,male,5,Niklas
2005,male,6,Jonas
2005,male,7,Tim
2005,male,8,Louis
2005,male,9,Jan
2005,male,10,Paul
2005,male,11,Felix
2005,male,12,Jannik
2005,male,13,Julian
2005,male,14,Max
2005,male,15,Maximilian
2005,male,16,Philipp
2005,male,17,Ben
2005,male,18,Moritz
2005,male,19,Jakob
2005,male,20,Nico
2005,male,21,Tom
2005,male,22,Alexander
2005,male,23,David
2005,male,24,Fabian
2005,male,25,Florian
2005,male,26,Nils
2005,male,27,Simon
2005,male,28,Elias
2005,male,29,Justin
2005,male,30,Lennard
2005,male,31,Erik
2005,male,32,Tobias
2005,male,33,Kevin
2005,male,34,Marvin
2005,male,35,Noah
2005,male,36,Linus
2005,male,37,Marlon
2005,male,38,Pascal
2005,male,39,Benjamin
2005,male,40,Robin
2005,male,41,Sebastian
2005,male,42,Colin
2005,male,43,Julius
2005,male,44,Henry
2005,male,45,Lars
2005,male,46,Jason
2005,male,47,Johannes
2005,male,48,Lasse
2005,male,49,Leonard
2005,male,50,Mats
2005,male,51,Marcel
2005,male,52,Nick
2005,male,53,Dominik
2005,male,54,Timo
2005,male,55,Daniel
2005,male,56,Bennet
2005,male,57,Jonathan
2005,male,58,Marc
2005,male,59,Vincent
2005,male,60,Jannis
2005,male,61,Joshua
2005,male,62,Ole
2005,male,63,Frederik
2005,male,64,Hannes
2005,male,65,Jonah
2005,male,66,Levin
2005,male,67,Mattis
2005,male,68,Aaron
2005,male,69,Adrian
2005,male,70,Anton
2005,male,71,Konstantin
2005,male,72,Michael
2005,male,73,Mika
2005,male,74,Joel
2005,male,75,Justus
2005,male,76,Till
2005,male,77,Benedikt
2005,male,78,Liam
2005,male,79,Marco
2005,male,80,Markus
2005,male,81,Bastian
2005,male,82,Emil
2005,male,83,Jeremy
2005,male,84,Kilian
2005,male,85,Raphael
2005,male,86,Karl
2005,male,87,Dennis
2005,male,88,Johann
2005,male,89,Kjell
2005,male,90,Malte
2005,male,91,Patrick
2005,male,92,Torben
2005,male,93,Cedric
2005,male,94,Connor
2005,male,95,Henrik
2005,male,96,Jamie
2005,male,97,Noel
2005,male,98,Oliver
2005,male,99,Samuel
2005,male,100,Tyler
2006,female,1,Anna
2006,female,2,Leonie
2006,female,3,Lea
2006,female,4,Lena
2006,female,5,Hannah
2006,female,6,Laura
2006,female,7,Lara
2006,female,8,Emily
2006,female,9,Sarah
2006,female,10,Lilly
2006,female,11,Nele
2006,female,12,Emma
2006,female,13,Mia
2006,female,14,Julia
2006,female,15,Sophie
2006,female,16,Alina
2006,female,17,Amelie
2006,female,18,Marie
2006,female,19,Lisa
2006,female,20,Luisa
2006,female,21,Maja
2006,female,22,Johanna
2006,female,23,Lina
2006,female,24,Sophia
2006,female,25,Chiara
2006,female,26,Angelina
2006,female,27,Paula
2006,female,28,Leni
2006,female,29,Jule
2006,female,30,Annika
2006,female,31,Charlotte
2006,female,32,Michelle
2006,female,33,Jana
2006,female,34,Vanessa
2006,female,35,Katharina
2006,female,36,Clara
2006,female,37,Jasmin
2006,female,38,Emilia
2006,female,39,Nina
2006,female,40,Pia
2006,female,41,Emely
2006,female,42,Josephine
2006,female,43,Zoe
2006,female,44,Antonia
2006,female,45,Lucy
2006,female,46,Celina
2006,female,47,Franziska
2006,female,48,Melina
2006,female,49,Maria
2006,female,50,Sina
2006,female,51,Selina
2006,female,52,Pauline
2006,female,53,Victoria
2006,female,54,Finja
2006,female,55,Melissa
2006,female,56,Vivien
2006,female,57,Aylin
2006,female,58,Fiona
2006,female,59,Isabell
2006,female,60,Jette
2006,female,61,Amy
2006,female,62,Carolin
2006,female,63,Greta
2006,female,64,Anne
2006,female,65,Eva
2006,female,66,Ida
2006,female,67,Natalie
2006,female,68,Merle
2006,female,69,Celine
2006,female,70,Marlene
2006,female,71,Elena
2006,female,72,Elisa
2006,female,73,Fabienne
2006,female,74,Kim
2006,female,75,Stella
2006,female,76,Jolina
2006,female,77,Larissa
2006,female,78,Luise
2006,female,79,Theresa
2006,female,80,Helena
2006,female,81,Mara
2006,female,82,Samira
2006,female,83,Carla
2006,female,84,Miriam
2006,female,85,Jessica
2006,female,86,Annabell
2006,female,87,Annalena
2006,female,88,Elisabeth
2006,female,89,Milena
2006,female,90,Alicia
2006,female,91,Letizia
2006,female,92,Tabea
2006,female,93,Alexandra
2006,female,94,Kimberly
2006,female,95,Maike
2006,female,96,Martha
2006,female,97,Christina
2006,female,98,Ella
2006,female,99,Lia
2006,female,100,Lynn
2006,female,101,Ronja
2006,female,102,Saskia
2006,female,103,Dana
2006,female,104,Jennifer
2006,female,105,Luna
2006,female,106,Magdalena
2006,female,107,Mathilda
2006,female,108,Melanie
2006,female,109,Carlotta
2006,female,110,Julie
2006,female,111,Mariella
2006,female,112,Rebecca
2006,female,113,Carina
2006,female,114,Chantal
2006,female,115,Frieda
2006,female,116,Paulina
2006,female,117,Kira
2006,female,118,Lana
2006,female,119,Mira
2006,female,120,Joline
2006,female,121,Marleen
2006,female,122,Nicole
2006,female,123,Nora
2006,female,124,Svenja
2006,female,125,Carolina
2006,female,126,Isabella
2006,female,127,Lenja
2006,female,128,Denise
2006,female,129,Josie
2006,female,130,Lotta
2006,female,131,Svea
2006,female,132,Gina
2006,female,133,Janina
2006,female,134,Linda
2006,female,135,Samantha
2006,female,136,Ann
2006,female,137,Cheyenne
2006,female,138,Helen
2006,female,139,Helene
2006,female,140,Jenny
2006,female,141,Lucia
2006,female,142,Alexa
2006,female,143,Noemi
2006,female,144,Olivia
2006,female,145,Patricia
2006,female,146,Rieke
2006,female,147,Xenia
2006,female,148,Anastasia
2006,female,149,Ellen
2006,female,150,Felicitas
2006,female,151,Fenja
2006,female,152,Jasmina
2006,female,153,Liv
2006,female,154,Sonja
2006,female,155,Veronika
2006,female,156,Aaliyah
2006,female,157,Evelyn
2006,female,158,Lorena
2006,female,159,Romy
2006,female,160,Tamara
2006,female,161,Valentina
2006,female,162,Annemarie
2006,female,163,Henriette
2006,female,164,Joyce
2006,female,165,Luana
2006,female,166,Marlen
2006,female,167,Mona
2006,female,168,Nelly
2006,female,169,Sydney
2006,female,170,Tessa
2006,female,171,Alissa
2006,female,172,Anouk
2006,female,173,Diana
2006,female,174,Enya
2006,female,175,Lilian
2006,female,176,Luka
2006,female,177,Marina
2006,female,178,Tara
2006,female,179,Alessia
2006,female,180,Ashley
2006,female,181,Cora
2006,female,182,Franka
2006,female,183,Judith
2006,female,184,Leandra
2006,female,185,Natalia
2006,female,186,Rosalie
2006,female,187,Selma
2006,female,188,Valerie
2006,female,189,Alisha
2006,female,190,Anja
2006,female,191,Charline
2006,female,192,Christin
2006,female,193,Joana
2006,female,194,Joanna
2006,female,195,Jonna
2006,female,196,Lene
2006,female,197,Stefanie
2006,female,198,Amalia
2006,female,199,Andrea
2006,female,200,Dilara
2006,male,1,Lukas
2006,male,2,Leon
2006,male,3,Luca
2006,male,4,Tim
2006,male,5,Paul
2006,male,6,Jonas
2006,male,7,Finn
2006,male,8,Max
2006,male,9,Niklas
2006,male,10,Louis
2006,male,11,Felix
2006,male,12,Maximilian
2006,male,13,Philipp
2006,male,14,Elias
2006,male,15,Jan
2006,male,16,Julian
2006,male,17,Noah
2006,male,18,Jannik
2006,male,19,Simon
2006,male,20,Moritz
2006,male,21,Tom
2006,male,22,David
2006,male,23,Ben
2006,male,24,Fabian
2006,male,25,Jakob
2006,male,26,Nils
2006,male,27,Florian
2006,male,28,Erik
2006,male,29,Nico
2006,male,30,Alexander
2006,male,31,Justin
2006,male,32,Tobias
2006,male,33,Lennard
2006,male,34,Marvin
2006,male,35,Kevin
2006,male,36,Johannes
2006,male,37,Linus
2006,male,38,Sebastian
2006,male,39,Julius
2006,male,40,Daniel
2006,male,41,Marc
2006,male,42,Benjamin
2006,male,43,Joel
2006,male,44,Maurice
2006,male,45,Raphael
2006,male,46,Colin
2006,male,47,Pascal
2006,male,48,Timo
2006,male,49,Nick
2006,male,50,Robin
2006,male,51,Dominik
2006,male,52,Jannis
2006,male,53,Hannes
2006,male,54,Marlon
2006,male,55,Jason
2006,male,56,Henry
2006,male,57,Samuel
2006,male,58,Jonathan
2006,male,59,Marcel
2006,male,60,Vincent
2006,male,61,Adrian
2006,male,62,Lars
